age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
36,admin.,single,high.school,no,yes,no,cellular,aug,fri,1,3,2,success,-2.9,92.201,-31.4,0.849,5076.2,yes
32,student,single,university.degree,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
56,unemployed,married,basic.9y,no,yes,yes,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
39,admin.,married,high.school,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
36,admin.,single,high.school,no,no,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,technician,married,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
34,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
21,student,single,high.school,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,yes
44,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
31,admin.,married,high.school,no,no,no,telephone,jun,thu,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
37,admin.,single,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
37,technician,married,university.degree,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
47,technician,divorced,professional.course,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
41,admin.,divorced,high.school,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,technician,married,professional.course,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
57,technician,married,professional.course,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
29,services,single,university.degree,no,no,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
33,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
40,admin.,divorced,professional.course,no,yes,yes,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
43,technician,married,university.degree,unknown,unknown,unknown,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,yes
27,admin.,single,basic.9y,no,yes,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
41,management,married,university.degree,no,no,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
58,retired,married,basic.4y,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
28,blue-collar,married,basic.9y,no,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
55,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,2,6,3,success,-1.7,94.027,-38.3,0.904,4991.6,yes
54,self-employed,married,university.degree,no,no,no,cellular,oct,thu,3,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,no
56,management,divorced,university.degree,no,no,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
56,unemployed,divorced,high.school,unknown,yes,no,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
40,technician,married,high.school,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
49,management,married,university.degree,no,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
30,admin.,single,university.degree,no,no,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
29,student,single,professional.course,no,no,no,telephone,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
31,admin.,single,university.degree,no,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30,admin.,married,high.school,no,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
34,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
44,entrepreneur,divorced,basic.4y,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,technician,single,university.degree,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
38,housemaid,divorced,university.degree,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-1.1,94.767,-50.8,1.03,4963.6,yes
37,self-employed,married,university.degree,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
29,technician,married,university.degree,no,no,no,cellular,jul,thu,23,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
30,admin.,single,university.degree,no,yes,no,cellular,aug,mon,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
54,management,married,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
43,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
33,admin.,married,university.degree,no,no,no,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,admin.,single,university.degree,unknown,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
57,retired,married,professional.course,no,yes,no,cellular,nov,thu,6,999,0,nonexistent,-1.1,94.767,-50.8,1.031,4963.6,no
29,admin.,married,university.degree,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
36,entrepreneur,married,unknown,unknown,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
48,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1,3,3,success,-1.8,93.876,-40,0.668,5008.7,yes
30,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
45,admin.,married,university.degree,no,yes,no,cellular,sep,fri,1,999,2,failure,-3.4,92.379,-29.8,0.741,5017.5,no
42,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
31,admin.,single,high.school,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
28,services,single,unknown,no,yes,no,cellular,may,tue,9,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
53,services,married,unknown,no,yes,no,cellular,jun,tue,3,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes
58,admin.,married,university.degree,no,yes,no,telephone,oct,mon,1,999,0,nonexistent,-1.1,94.601,-49.5,0.953,4963.6,no
32,services,married,high.school,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
31,unemployed,married,university.degree,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
53,blue-collar,married,basic.4y,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
53,admin.,married,basic.9y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
32,housemaid,married,university.degree,no,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32,services,single,basic.6y,no,unknown,unknown,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
43,unemployed,married,basic.9y,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
44,housemaid,married,basic.4y,unknown,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
45,blue-collar,married,high.school,unknown,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
41,blue-collar,married,unknown,unknown,no,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
64,unknown,married,unknown,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
30,self-employed,married,university.degree,no,yes,no,telephone,jul,thu,10,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
31,technician,married,professional.course,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
27,admin.,single,high.school,unknown,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
38,technician,married,professional.course,no,yes,yes,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
37,admin.,single,university.degree,no,no,yes,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
50,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
60,technician,divorced,professional.course,unknown,yes,no,telephone,may,wed,6,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
50,technician,divorced,professional.course,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
34,admin.,single,high.school,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
45,admin.,married,basic.6y,no,no,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
39,services,single,professional.course,unknown,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
36,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
34,management,married,high.school,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
31,blue-collar,divorced,high.school,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
27,student,single,university.degree,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
35,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
50,technician,married,university.degree,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
53,management,married,university.degree,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
27,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
57,housemaid,married,university.degree,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
37,blue-collar,married,basic.9y,no,unknown,unknown,cellular,may,wed,5,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
59,technician,married,basic.6y,unknown,no,no,telephone,may,thu,16,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
49,housemaid,married,professional.course,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
32,management,married,high.school,no,no,yes,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
34,unemployed,married,basic.9y,no,yes,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,self-employed,single,university.degree,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,blue-collar,married,basic.9y,unknown,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
34,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
29,admin.,single,university.degree,no,no,no,telephone,jun,thu,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
53,blue-collar,married,unknown,unknown,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
29,technician,single,professional.course,unknown,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
39,housemaid,married,basic.4y,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
40,admin.,divorced,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
27,services,single,university.degree,no,yes,no,cellular,mar,mon,1,6,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes
55,unemployed,married,basic.9y,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,no
32,services,married,high.school,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
54,admin.,married,professional.course,no,yes,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
39,unemployed,married,university.degree,unknown,yes,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
43,technician,divorced,professional.course,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
41,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
26,admin.,married,high.school,no,no,yes,cellular,nov,wed,1,999,1,failure,-3.4,92.649,-30.1,0.719,5017.5,no
52,technician,married,professional.course,no,yes,yes,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
44,admin.,married,university.degree,no,no,no,cellular,aug,wed,2,4,1,success,-2.9,92.201,-31.4,0.879,5076.2,no
38,blue-collar,married,basic.9y,unknown,no,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
42,services,married,university.degree,no,unknown,unknown,cellular,jun,tue,1,999,1,failure,-2.9,92.963,-40.8,1.099,5076.2,no
44,admin.,married,university.degree,no,no,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
27,admin.,single,basic.6y,no,yes,no,telephone,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
28,management,married,university.degree,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
47,housemaid,married,university.degree,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,-2.9,92.201,-31.4,0.843,5076.2,yes
34,services,married,high.school,no,yes,no,cellular,jul,mon,6,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
55,blue-collar,divorced,basic.4y,unknown,yes,yes,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
34,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
25,admin.,single,university.degree,no,no,no,telephone,aug,tue,3,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,no
31,technician,single,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
35,admin.,married,high.school,unknown,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
50,management,married,university.degree,no,no,no,cellular,sep,thu,4,999,3,failure,-1.1,94.199,-37.5,0.878,4963.6,no
22,blue-collar,single,basic.9y,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
48,unknown,married,basic.4y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
35,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,technician,married,professional.course,no,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
50,blue-collar,married,basic.4y,no,yes,yes,telephone,nov,tue,3,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
25,student,single,high.school,no,yes,no,cellular,jul,tue,1,999,1,failure,-2.9,92.469,-33.6,1.044,5076.2,no
51,entrepreneur,divorced,university.degree,no,yes,no,telephone,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32,student,single,high.school,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
59,management,married,university.degree,no,yes,no,cellular,dec,thu,3,6,1,success,-3,92.713,-33,0.7,5023.5,no
37,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
40,blue-collar,married,basic.4y,no,no,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
26,technician,single,professional.course,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
32,admin.,married,high.school,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
33,management,single,university.degree,no,yes,yes,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,yes
35,self-employed,married,basic.4y,unknown,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,student,single,university.degree,no,yes,no,telephone,jun,wed,12,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
35,admin.,married,high.school,unknown,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31,technician,single,university.degree,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,yes
38,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
30,student,single,high.school,no,no,no,cellular,aug,tue,3,999,1,failure,-1.7,94.027,-38.3,0.899,4991.6,yes
32,services,married,high.school,no,yes,no,telephone,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes
44,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
35,admin.,single,university.degree,no,yes,no,cellular,jul,mon,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
48,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,4,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
52,retired,married,university.degree,unknown,no,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
41,blue-collar,married,basic.9y,no,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
65,housemaid,married,basic.4y,no,no,no,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
43,services,divorced,high.school,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
40,blue-collar,married,professional.course,no,no,yes,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
30,admin.,married,university.degree,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
66,retired,divorced,high.school,no,no,no,cellular,jul,wed,1,999,1,failure,-1.7,94.215,-40.3,0.896,4991.6,no
44,services,single,high.school,no,no,no,telephone,jun,mon,1,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,no
35,admin.,married,high.school,no,yes,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
57,management,married,university.degree,unknown,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
26,blue-collar,single,basic.6y,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
39,unemployed,married,university.degree,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
45,services,married,basic.6y,no,unknown,unknown,telephone,jun,wed,10,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
35,technician,single,professional.course,no,yes,no,cellular,nov,thu,2,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,yes
42,housemaid,married,university.degree,no,no,no,cellular,nov,mon,4,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
36,admin.,single,university.degree,no,no,no,cellular,oct,wed,1,999,1,failure,-3.4,92.431,-26.9,0.742,5017.5,no
46,admin.,single,university.degree,no,no,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
35,self-employed,married,university.degree,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
24,admin.,single,high.school,no,yes,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
50,technician,married,university.degree,no,yes,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
36,admin.,single,university.degree,no,no,no,cellular,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
39,technician,single,professional.course,no,no,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
57,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
42,blue-collar,married,basic.4y,no,no,no,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
31,blue-collar,single,university.degree,no,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
41,admin.,single,unknown,no,yes,yes,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
25,blue-collar,married,basic.4y,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
58,blue-collar,married,basic.4y,no,yes,no,telephone,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,self-employed,married,university.degree,no,no,no,telephone,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
